1958,Sweden,3,Mexico,0,Sweden
1958,Soviet Union,2,England,2,Tie
1958,Argentina,1,Germany FR,3,Germany FR
1958,Hungary,1,Wales,1,Tie
1958,France,7,Paraguay,3,France
1958,Yugoslavia,1,Scotland,1,Tie
1958,Brazil,3,Austria,0,Brazil
1958,Northern Ireland,1,Czechoslovakia,0,Northern Ireland
1958,Brazil,0,England,0,Tie
1958,Mexico,1,Wales,1,Tie
1958,Paraguay,3,Scotland,2,Paraguay
1958,Yugoslavia,3,France,2,Yugoslavia
1958,Soviet Union,2,Austria,0,Soviet Union
1958,Germany FR,2,Czechoslovakia,2,Tie
1958,Argentina,3,Northern Ireland,1,Argentina
1958,Sweden,2,Hungary,1,Sweden
1958,Sweden,0,Wales,0,Tie
1958,Brazil,2,Soviet Union,0,Brazil
1958,Germany FR,2,Northern Ireland,2,Tie
1958,Hungary,4,Mexico,0,Hungary
1958,Paraguay,3,Yugoslavia,3,Tie
1958,France,2,Scotland,1,France
1958,England,2,Austria,2,Tie
1958,Czechoslovakia,6,Argentina,1,Czechoslovakia
1958,Soviet Union,1,England,0,Soviet Union
1958,Northern Ireland,2,Czechoslovakia,1,Northern Ireland
1958,Wales,2,Hungary,1,Wales
1958,Brazil,1,Wales,0,Brazil
1958,Germany FR,1,Yugoslavia,0,Germany FR
1958,Sweden,2,Soviet Union,0,Sweden
1958,France,4,Northern Ireland,0,France
1958,Sweden,3,Germany FR,1,Sweden
1958,Brazil,5,France,2,Brazil
1958,France,6,Germany FR,3,France
1958,Brazil,5,Sweden,2,Brazil
1962,Uruguay,2,Colombia,1,Uruguay
1962,Brazil,2,Mexico,0,Brazil
1962,Argentina,1,Bulgaria,0,Argentina
1962,Chile,3,Switzerland,1,Chile
1962,Soviet Union,2,Yugoslavia,0,Soviet Union
1962,Czechoslovakia,1,Spain,0,Czechoslovakia
1962,Hungary,2,England,1,Hungary
1962,Germany FR,0,Italy,0,Tie
1962,Yugoslavia,3,Uruguay,1,Yugoslavia
1962,Brazil,0,Czechoslovakia,0,Tie
1962,England,3,Argentina,1,England
1962,Chile,2,Italy,0,Chile
1962,Soviet Union,4,Colombia,4,Tie
1962,Spain,1,Mexico,0,Spain
1962,Hungary,6,Bulgaria,1,Hungary
1962,Germany FR,2,Switzerland,1,Germany FR
1962,Soviet Union,2,Uruguay,1,Soviet Union
1962,Brazil,2,Spain,1,Brazil
1962,Hungary,0,Argentina,0,Tie
1962,Germany FR,2,Chile,0,Germany FR
1962,Yugoslavia,5,Colombia,0,Yugoslavia
1962,Mexico,3,Czechoslovakia,1,Mexico
1962,England,0,Bulgaria,0,Tie
1962,Italy,3,Switzerland,0,Italy
1962,Chile,2,Soviet Union,1,Chile
1962,Brazil,3,England,1,Brazil
1962,Czechoslovakia,1,Hungary,0,Czechoslovakia
1962,Yugoslavia,1,Germany FR,0,Yugoslavia
1962,Czechoslovakia,3,Yugoslavia,1,Czechoslovakia
1962,Brazil,4,Chile,2,Brazil
1962,Chile,1,Yugoslavia,0,Chile
1962,Brazil,3,Czechoslovakia,1,Brazil
1966,England,0,Uruguay,0,Tie
1966,Germany FR,5,Switzerland,0,Germany FR
1966,Brazil,2,Bulgaria,0,Brazil
1966,Soviet Union,3,Korea DPR,0,Soviet Union
1966,France,1,Mexico,1,Tie
1966,Portugal,3,Hungary,1,Portugal
1966,Argentina,2,Spain,1,Argentina
1966,Italy,2,Chile,0,Italy
1966,Uruguay,2,France,1,Uruguay
1966,Spain,2,Switzerland,1,Spain
1966,Hungary,3,Brazil,1,Hungary
1966,Korea DPR,1,Chile,1,Tie
1966,Portugal,3,Bulgaria,0,Portugal
1966,Germany FR,0,Argentina,0,Tie
1966,Soviet Union,1,Italy,0,Soviet Union
1966,England,2,Mexico,0,England
1966,Uruguay,0,Mexico,0,Tie
1966,Argentina,2,Switzerland,0,Argentina
1966,Portugal,3,Brazil,1,Portugal
1966,Korea DPR,1,Italy,0,Korea DPR
1966,England,2,France,0,England
1966,Hungary,3,Bulgaria,1,Hungary
1966,Germany FR,2,Spain,1,Germany FR
1966,Soviet Union,2,Chile,1,Soviet Union
1966,England,1,Argentina,0,England
1966,Germany FR,4,Uruguay,0,Germany FR
1966,Soviet Union,2,Hungary,1,Soviet Union
1966,Portugal,5,Korea DPR,3,Portugal
1966,Germany FR,2,Soviet Union,1,Germany FR
1966,England,2,Portugal,1,England
1966,Portugal,2,Soviet Union,1,Portugal
1966,England,4,Germany FR,2,England
1970,Mexico,0,Soviet Union,0,Tie
1970,Uruguay,2,Israel,0,Uruguay
1970,Peru,3,Bulgaria,2,Peru
1970,England,1,Romania,0,England
1970,Italy,1,Sweden,0,Italy
1970,Germany FR,2,Morocco,1,Germany FR
1970,Brazil,4,Czechoslovakia,1,Brazil
1970,Belgium,3,El Salvador,0,Belgium
1970,Uruguay,0,Italy,0,Tie
1970,Peru,3,Morocco,0,Peru
1970,Romania,2,Czechoslovakia,1,Romania
1970,Soviet Union,4,Belgium,1,Soviet Union
1970,Sweden,1,Israel,1,Tie
1970,Germany FR,5,Bulgaria,2,Germany FR
1970,Brazil,1,England,0,Brazil
1970,Mexico,4,El Salvador,0,Mexico
1970,Sweden,1,Uruguay,0,Sweden
1970,Germany FR,3,Peru,1,Germany FR
1970,Brazil,3,Romania,2,Brazil
1970,Soviet Union,2,El Salvador,0,Soviet Union
1970,Italy,0,Israel,0,Tie
1970,Bulgaria,1,Morocco,1,Tie
1970,England,1,Czechoslovakia,0,England
1970,Mexico,1,Belgium,0,Mexico
1970,Italy,4,Mexico,1,Italy
1970,Germany FR,3,England,2,Germany FR
1970,Brazil,4,Peru,2,Brazil
1970,Uruguay,1,Soviet Union,0,Uruguay
1970,Brazil,3,Uruguay,1,Brazil
1970,Italy,4,Germany FR,3,Italy
1970,Germany FR,1,Uruguay,0,Germany FR
1970,Brazil,4,Italy,1,Brazil
1974,Brazil,0,Yugoslavia,0,Tie
1974,Germany FR,1,Chile,0,Germany FR
1974,German DR,2,Australia,0,German DR
1974,Zaire,0,Scotland,2,Scotland
1974,Uruguay,0,Netherlands,2,Netherlands
1974,Sweden,0,Bulgaria,0,Tie
1974,Italy,3,Haiti,1,Italy
1974,Poland,3,Argentina,2,Poland
1974,Australia,0,Germany FR,3,Germany FR
1974,Scotland,0,Brazil,0,Tie
1974,Chile,1,German DR,1,Tie
1974,Yugoslavia,9,Zaire,0,Yugoslavia
1974,Netherlands,0,Sweden,0,Tie
1974,Bulgaria,1,Uruguay,1,Tie
1974,Haiti,0,Poland,7,Poland
1974,Argentina,1,Italy,1,Tie
1974,Scotland,1,Yugoslavia,1,Tie
1974,Australia,0,Chile,0,Tie
1974,Zaire,0,Brazil,3,Brazil
1974,German DR,1,Germany FR,0,German DR
1974,Bulgaria,1,Netherlands,4,Netherlands
1974,Argentina,4,Haiti,1,Argentina
1974,Sweden,3,Uruguay,0,Sweden
1974,Poland,2,Italy,1,Poland
1974,Yugoslavia,0,Germany FR,2,Germany FR
1974,Brazil,1,German DR,0,Brazil
1974,Netherlands,4,Argentina,0,Netherlands
1974,Sweden,0,Poland,1,Poland
1974,Argentina,1,Brazil,2,Brazil
1974,Poland,2,Yugoslavia,1,Poland
1974,German DR,0,Netherlands,2,Netherlands
1974,Germany FR,4,Sweden,2,Germany FR
1974,Poland,0,Germany FR,1,Germany FR
1974,Netherlands,2,Brazil,0,Netherlands
1974,Argentina,1,German DR,1,Tie
1974,Sweden,2,Yugoslavia,1,Sweden
1974,Brazil,0,Poland,1,Poland
1974,Netherlands,1,Germany FR,2,Germany FR
1978,Germany FR,0,Poland,0,Tie
1978,Italy,2,France,1,Italy
1978,Tunisia,3,Mexico,1,Tunisia
1978,Argentina,2,Hungary,1,Argentina
1978,Sweden,1,Brazil,1,Tie
1978,Austria,2,Spain,1,Austria
1978,Peru,3,Scotland,1,Peru
1978,Netherlands,3,IR Iran,0,Netherlands
1978,Italy,3,Hungary,1,Italy
1978,Poland,1,Tunisia,0,Poland
1978,Germany FR,6,Mexico,0,Germany FR
1978,Argentina,2,France,1,Argentina
1978,Brazil,0,Spain,0,Tie
1978,Austria,1,Sweden,0,Austria
1978,Scotland,1,IR Iran,1,Tie
1978,Netherlands,0,Peru,0,Tie
1978,France,3,Hungary,1,France
1978,Poland,3,Mexico,1,Poland
1978,Germany FR,0,Tunisia,0,Tie
1978,Italy,1,Argentina,0,Italy
1978,Brazil,1,Austria,0,Brazil
1978,Spain,1,Sweden,0,Spain
1978,Peru,4,Iran,1,Peru
1978,Scotland,3,Netherlands,2,Scotland
1978,Germany FR,0,Italy,0,Tie
1978,Netherlands,5,Austria,1,Netherlands
1978,Brazil,3,Peru,0,Brazil
1978,Argentina,2,Poland,0,Argentina
1978,Poland,1,Peru,0,Poland
1978,Italy,1,Austria,0,Italy
1978,Germany FR,2,Netherlands,2,Tie
1978,Argentina,0,Brazil,0,Tie
1978,Netherlands,2,Italy,1,Netherlands
1978,Austria,3,Germany FR,2,Austria
1978,Brazil,3,Poland,1,Brazil
1978,Argentina,6,Peru,0,Argentina
1978,Brazil,2,Italy,1,Brazil
1978,Argentina,3,Netherlands,1,Argentina
1982,Argentina,0,Belgium,1,Belgium
1982,Italy,0,Poland,0,Tie
1982,Brazil,2,Soviet Union,1,Brazil
1982,Peru,0,Cameroon,0,Tie
1982,Hungary,10,El Salvador,1,Hungary
1982,Scotland,5,New Zealand,2,Scotland
1982,Germany FR,1,Algeria,2,Algeria
1982,England,3,France,1,England
1982,Spain,1,Honduras,1,Tie
1982,Chile,0,Austria,1,Austria
1982,Czechoslovakia,1,Kuwait,1,Tie
1982,Yugoslavia,0,Northern Ireland,0,Tie
1982,Italy,1,Peru,1,Tie
1982,Argentina,4,Hungary,1,Argentina
1982,Brazil,4,Scotland,1,Brazil
1982,Poland,0,Cameroon,0,Tie
1982,Belgium,1,El Salvador,0,Belgium
1982,Soviet Union,3,New Zealand,0,Soviet Union
1982,Germany FR,4,Chile,1,Germany FR
1982,England,2,Czechoslovakia,0,England
1982,Spain,2,Yugoslavia,1,Spain
1982,Algeria,0,Austria,2,Austria
1982,France,4,Kuwait,1,France
1982,Honduras,1,Northern Ireland,1,Tie
1982,Poland,5,Peru,1,Poland
1982,Belgium,1,Hungary,1,Tie
1982,Soviet Union,2,Scotland,2,Tie
1982,Italy,1,Cameroon,1,Tie
1982,Argentina,2,El Salvador,0,Argentina
1982,Brazil,4,New Zealand,0,Brazil
1982,Algeria,3,Chile,2,Algeria
1982,France,1,Czechoslovakia,1,Tie
1982,Honduras,0,Yugoslavia,1,Yugoslavia
1982,Germany FR,1,Austria,0,Germany FR
1982,England,1,Kuwait,0,England
1982,Northern Ireland,1,Spain,0,Northern Ireland
1982,Austria,0,France,1,France
1982,Poland,3,Belgium,0,Poland
1982,Italy,2,Argentina,1,Italy
1982,Germany FR,0,England,0,Tie
1982,Austria,2,Northern Ireland,2,Tie
1982,Belgium,0,Soviet Union,1,Soviet Union
1982,Argentina,1,Brazil,3,Brazil
1982,Germany FR,2,Spain,1,Germany FR
1982,France,4,Northern Ireland,1,France
1982,Poland,0,Soviet Union,0,Tie
1982,Italy,3,Brazil,2,Italy
1982,Spain,0,England,0,Tie
1982,Poland,0,Italy,2,Italy
1982,Germany FR,3,France,3,Tie
1982,Poland,3,France,2,Poland
1982,Italy,3,Germany FR,1,Italy
1986,Bulgaria,1,Italy,1,Tie
1986,Canada,0,France,1,France
1986,Spain,0,Brazil,1,Brazil
1986,Soviet Union,6,Hungary,0,Soviet Union
1986,Argentina,3,Korea Republic,1,Argentina
1986,Morocco,0,Poland,0,Tie
1986,Algeria,1,Northern Ireland,1,Tie
1986,Belgium,1,Mexico,2,Mexico
1986,Portugal,1,England,0,Portugal
1986,Paraguay,1,Iraq,0,Paraguay
1986,Scotland,0,Denmark,1,Denmark
1986,Uruguay,1,Germany FR,1,Tie
1986,Italy,1,Argentina,1,Tie
1986,France,1,Soviet Union,1,Tie
1986,Korea Republic,1,Bulgaria,1,Tie
1986,Hungary,2,Canada,0,Hungary
1986,Brazil,1,Algeria,0,Brazil
1986,England,0,Morocco,0,Tie
1986,Northern Ireland,1,Spain,2,Spain
1986,Mexico,1,Paraguay,1,Tie
1986,Poland,1,Portugal,0,Poland
1986,Iraq,1,Belgium,2,Belgium
1986,Denmark,6,Uruguay,1,Denmark
1986,Germany FR,2,Scotland,1,Germany FR
1986,Hungary,0,France,3,France
1986,Soviet Union,2,Canada,0,Soviet Union
1986,Korea Republic,2,Italy,3,Italy
1986,Argentina,2,Bulgaria,0,Argentina
1986,Paraguay,2,Belgium,2,Tie
1986,Iraq,0,Mexico,1,Mexico
1986,Portugal,1,Morocco,3,Morocco
1986,England,3,Poland,0,England
1986,Northern Ireland,0,Brazil,3,Brazil
1986,Algeria,0,Spain,3,Spain
1986,Scotland,0,Uruguay,0,Tie
1986,Denmark,2,Germany FR,0,Denmark
1986,Soviet Union,3,Belgium,4,Belgium
1986,Mexico,2,Bulgaria,0,Mexico
1986,Argentina,1,Uruguay,0,Argentina
1986,Brazil,4,Poland,0,Brazil
1986,Italy,0,France,2,France
1986,Morocco,0,Germany FR,1,Germany FR
1986,England,3,Paraguay,0,England
1986,Denmark,1,Spain,5,Spain
1986,Brazil,1,France,1,France
1986,Germany FR,0,Mexico,0,Germany FR
1986,Spain,1,Belgium,1,Belgium
1986,Argentina,2,England,1,Argentina
1986,France,0,Germany FR,2,Germany FR
1986,Argentina,2,Belgium,0,Argentina
1986,France,4,Belgium,2,France
1986,Argentina,3,Germany FR,2,Argentina
1990,Argentina,0,Cameroon,1,Cameroon
1990,Soviet Union,0,Romania,2,Romania
1990,United Arab Emirates,0,Colombia,2,Colombia
1990,Italy,1,Austria,0,Italy
1990,USA,1,Czechoslovakia,5,Czechoslovakia
1990,Brazil,2,Sweden,1,Brazil
1990,Germany FR,4,Yugoslavia,1,Germany FR
1990,Costa Rica,1,Scotland,0,Costa Rica
1990,England,1,Republic of Ireland,1,Tie
1990,Belgium,2,Korea Republic,0,Belgium
1990,Netherlands,1,Egypt,1,Tie
1990,Uruguay,0,Spain,0,Tie
1990,Argentina,2,Soviet Union,0,Argentina
1990,Cameroon,2,Romania,1,Cameroon
1990,Yugoslavia,1,Colombia,0,Yugoslavia
1990,Italy,1,USA,0,Italy
1990,Austria,0,Czechoslovakia,1,Czechoslovakia
1990,Germany FR,5,United Arab Emirates,1,Germany FR
1990,Brazil,1,Costa Rica,0,Brazil
1990,Sweden,1,Scotland,2,Scotland
1990,England,0,Netherlands,0,Tie
1990,Republic of Ireland,0,Egypt,0,Tie
1990,Korea Republic,1,Spain,3,Spain
1990,Belgium,3,Uruguay,1,Belgium
1990,Argentina,1,Romania,1,Tie
1990,Cameroon,0,Soviet Union,4,Soviet Union
1990,Germany FR,1,Colombia,1,Tie
1990,Yugoslavia,4,United Arab Emirates,1,Yugoslavia
1990,Italy,2,Czechoslovakia,0,Italy
1990,Austria,2,USA,1,Austria
1990,Brazil,1,Scotland,0,Brazil
1990,Sweden,1,Costa Rica,2,Costa Rica
1990,Korea Republic,0,Uruguay,1,Uruguay
1990,Belgium,1,Spain,2,Spain
1990,Republic of Ireland,1,Netherlands,1,Tie
1990,England,1,Egypt,0,England
1990,Cameroon,2,Colombia,1,Cameroon
1990,Czechoslovakia,4,Costa Rica,1,Czechoslovakia
1990,Brazil,0,Argentina,1,Argentina
1990,Germany FR,2,Netherlands,1,Germany FR
1990,Republic of Ireland,0,Romania,0,Republic of Ireland
1990,Italy,2,Uruguay,0,Italy
1990,Spain,1,Yugoslavia,2,Yugoslavia
1990,England,1,Belgium,0,England
1990,Yugoslavia,0,Argentina,0,Tie
1990,Italy,1,Republic of Ireland,0,Italy
1990,Germany FR,1,Czechoslovakia,0,Germany FR
1990,England,3,Cameroon,2,England
1990,Italy,1,Argentina,1,Tie
1990,Germany FR,1,England,1,Tie
1990,Italy,2,England,1,Italy
1990,Germany FR,1,Argentina,0,Germany FR
1994,Spain,2,Korea Republic,2,Tie
1994,Germany,1,Bolivia,0,Germany
1994,USA,1,Switzerland,1,Tie
1994,Italy,0,Republic of Ireland,1,Republic of Ireland
1994,Colombia,1,Romania,3,Romania
1994,Belgium,1,Morocco,0,Belgium
1994,Norway,1,Mexico,0,Norway
1994,Cameroon,2,Sweden,2,Tie
1994,Netherlands,2,Saudi Arabia,1,Netherlands
1994,Brazil,2,Russia,0,Brazil
1994,Argentina,4,Greece,0,Argentina
1994,Nigeria,3,Bulgaria,0,Nigeria
1994,Germany,1,Spain,1,Tie
1994,Romania,1,Switzerland,4,Switzerland
1994,USA,2,Colombia,1,USA
1994,Italy,1,Norway,0,Italy
1994,Korea Republic,0,Bolivia,0,Tie
1994,Mexico,2,Republic of Ireland,1,Mexico
1994,Sweden,3,Russia,1,Sweden
1994,Brazil,3,Cameroon,0,Brazil
1994,Belgium,1,Netherlands,0,Belgium
1994,Saudi Arabia,2,Morocco,1,Saudi Arabia
1994,Argentina,2,Nigeria,1,Argentina
1994,Bulgaria,4,Greece,0,Bulgaria
1994,USA,0,Romania,1,Romania
1994,Switzerland,0,Colombia,2,Colombia
1994,Germany,3,Korea Republic,2,Germany
1994,Bolivia,1,Spain,3,Spain
1994,Republic of Ireland,0,Norway,0,Tie
1994,Brazil,1,Sweden,1,Tie
1994,Italy,1,Mexico,1,Tie
1994,Russia,6,Cameroon,1,Russia
1994,Morocco,1,Netherlands,2,Netherlands
1994,Belgium,0,Saudi Arabia,1,Saudi Arabia
1994,Greece,0,Nigeria,2,Nigeria
1994,Argentina,0,Bulgaria,2,Bulgaria
1994,Germany,3,Belgium,2,Germany
1994,Spain,3,Switzerland,0,Spain
1994,Saudi Arabia,1,Sweden,3,Sweden
1994,Romania,3,Argentina,2,Romania
1994,Netherlands,2,Republic of Ireland,0,Netherlands
1994,Brazil,1,USA,0,Brazil
1994,Nigeria,1,Italy,2,Italy
1994,Mexico,1,Bulgaria,1,Bulgaria
1994,Italy,2,Spain,1,Italy
1994,Netherlands,2,Brazil,3,Brazil
1994,Bulgaria,2,Germany,1,Bulgaria
1994,Romania,2,Sweden,2,Sweden
1994,Bulgaria,1,Italy,2,Italy
1994,Sweden,0,Brazil,1,Brazil
1994,Sweden,4,Bulgaria,0,Sweden
1994,Brazil,0,Italy,0,Brazil
1998,Brazil,2,Scotland,1,Brazil
1998,Morocco,2,Norway,2,Tie
1998,Italy,2,Chile,2,Tie
1998,Cameroon,1,Austria,1,Tie
1998,Paraguay,0,Bulgaria,0,Tie
1998,Saudi Arabia,0,Denmark,1,Denmark
1998,France,3,South Africa,0,France
1998,Spain,2,Nigeria,3,Nigeria
1998,Korea Republic,1,Mexico,3,Mexico
1998,Netherlands,0,Belgium,0,Tie
1998,Argentina,1,Japan,0,Argentina
1998,Yugoslavia,1,Iran,0,Yugoslavia
1998,Jamaica,1,Croatia,3,Croatia
1998,England,2,Tunisia,0,England
1998,Romania,1,Colombia,0,Romania
1998,Germany,2,USA,0,Germany
1998,Scotland,1,Norway,1,Tie
1998,Brazil,3,Morocco,0,Brazil
1998,Chile,1,Austria,1,Tie
1998,Italy,3,Cameroon,0,Italy
1998,South Africa,1,Denmark,1,Tie
1998,France,4,Saudi Arabia,0,France
1998,Nigeria,1,Bulgaria,0,Nigeria
1998,Spain,0,Paraguay,0,Tie
1998,Japan,0,Croatia,1,Croatia
1998,Belgium,2,Mexico,2,Tie
1998,Netherlands,5,Korea Republic,0,Netherlands
1998,Germany,2,Yugoslavia,2,Tie
1998,Argentina,5,Jamaica,0,Argentina
1998,USA,1,Iran,2,Iran
1998,Colombia,1,Tunisia,0,Colombia
1998,Romania,2,England,1,Romania
1998,Italy,2,Austria,1,Italy
1998,Chile,1,Cameroon,1,Tie
1998,Scotland,0,Morocco,3,Morocco
1998,Brazil,1,Norway,2,Norway
1998,France,2,Denmark,1,France
1998,South Africa,2,Saudi Arabia,2,Tie
1998,Spain,6,Bulgaria,1,Spain
1998,Nigeria,1,Paraguay,3,Paraguay
1998,Belgium,1,Korea Republic,1,Tie
1998,Netherlands,2,Mexico,2,Tie
1998,Germany,2,Iran,0,Germany
1998,USA,0,Yugoslavia,1,Yugoslavia
1998,Japan,1,Jamaica,2,Jamaica
1998,Argentina,1,Croatia,0,Argentina
1998,Romania,1,Tunisia,1,Tie
1998,Colombia,0,England,2,England
1998,Italy,1,Norway,0,Italy
1998,Brazil,4,Chile,1,Brazil
1998,France,1,Paraguay,0,France
1998,Nigeria,1,Denmark,4,Denmark
1998,Germany,2,Mexico,1,Germany
1998,Netherlands,2,Yugoslavia,1,Netherlands
1998,Romania,0,Croatia,1,Croatia
1998,Argentina,2,England,2,Argentina
1998,Italy,0,France,0,France
1998,Brazil,3,Denmark,2,Brazil
1998,Netherlands,2,Argentina,1,Netherlands
1998,Germany,0,Croatia,3,Croatia
1998,Brazil,1,Netherlands,1,Brazil
1998,France,2,Croatia,1,France
1998,Netherlands,1,Croatia,2,Croatia
1998,Brazil,0,France,3,France
2002,France,0,Senegal,1,Senegal
2002,Uruguay,1,Denmark,2,Denmark
2002,Republic of Ireland,1,Cameroon,1,Tie
2002,Germany,8,Saudi Arabia,0,Germany
2002,Argentina,1,Nigeria,0,Argentina
2002,Paraguay,2,South Africa,2,Tie
2002,England,1,Sweden,1,Tie
2002,Spain,3,Slovenia,1,Spain
2002,Brazil,2,Turkey,1,Brazil
2002,Italy,2,Ecuador,0,Italy
2002,Croatia,0,Mexico,1,Mexico
2002,China PR,0,Costa Rica,2,Costa Rica
2002,Japan,2,Belgium,2,Tie
2002,Korea Republic,2,Poland,0,Korea Republic
2002,Russia,2,Tunisia,0,Russia
2002,USA,3,Portugal,2,USA
2002,Germany,1,Republic of Ireland,1,Tie
2002,Denmark,1,Senegal,1,Tie
2002,Cameroon,1,Saudi Arabia,0,Cameroon
2002,France,0,Uruguay,0,Tie
2002,Sweden,2,Nigeria,1,Sweden
2002,Argentina,0,England,1,England
2002,Spain,3,Paraguay,1,Spain
2002,South Africa,1,Slovenia,0,South Africa
2002,Brazil,4,China PR,0,Brazil
2002,Italy,1,Croatia,2,Croatia
2002,Costa Rica,1,Turkey,1,Tie
2002,Japan,1,Russia,0,Japan
2002,Mexico,2,Ecuador,1,Mexico
2002,Korea Republic,1,USA,1,Tie
2002,Portugal,4,Poland,0,Portugal
2002,Tunisia,1,Belgium,1,Tie
2002,Denmark,2,France,0,Denmark
2002,Senegal,3,Uruguay,3,Tie
2002,Saudi Arabia,0,Republic of Ireland,3,Republic of Ireland
2002,Cameroon,0,Germany,2,Germany
2002,Sweden,1,Argentina,1,Tie
2002,Nigeria,0,England,0,Tie
2002,Slovenia,1,Paraguay,3,Paraguay
2002,South Africa,2,Spain,3,Spain
2002,Costa Rica,2,Brazil,5,Brazil
2002,Turkey,3,China PR,0,Turkey
2002,Ecuador,1,Croatia,0,Ecuador
2002,Mexico,1,Italy,1,Tie
2002,Tunisia,0,Japan,2,Japan
2002,Portugal,0,Korea Republic,1,Korea Republic
2002,Poland,3,USA,1,Poland
2002,Belgium,3,Russia,2,Belgium
2002,Denmark,0,England,3,England
2002,Germany,1,Paraguay,0,Germany
2002,Spain,1,Republic of Ireland,1,Spain
2002,Sweden,1,Senegal,2,Senegal
2002,Brazil,2,Belgium,0,Brazil
2002,Mexico,0,USA,2,USA
2002,Japan,0,Turkey,1,Turkey
